id,node_id,position 
169510394,2438295582,2
169510394,1806709111,3
169590745,1807542287,0
169590745,1807542285,1
169618101,1807847076,0
169618101,1807847075,1
169620998,1807881029,0
169620998,1807881036,1
169620998,1807881008,2
169620998,1807881005,3
169620998,1807881029,4
169621980,1807900708,0
169621980,1807900724,1
169621980,1807900726,2
169621980,1807900700,3
169621980,1807900702,4
169621980,1807900704,5
169621980,1807900705,6
169621980,1807900706,7
169621980,1807900715,8
169621980,1807900708,9
169627153,300091843,0
169627153,300091844,1
169627153,1609889866,2
169627153,300091845,3
169627153,300091846,4
169627153,300091848,5
169734506,1808944699,0
169734506,1808944697,1
169734506,1808944706,2
169734506,1808944707,3
169734506,1808944701,4
169734506,1808944704,5
169734506,1808944693,6
169734506,1808944695,7
169734506,1808944687,8
169734506,1808944685,9
169734506,1808944683,10
169734506,1808944691,11
169734506,1808944699,12
169735334,1808952882,0
169735334,1808952881,1
169735334,1808952868,2
169735334,1808952871,3
169735334,1808952882,4
169738480,1808979130,0
169738480,1808979069,1
169738480,1808979066,2
169738480,1808979064,3
169738480,1808979062,4
169738480,1808979073,5
169738480,1808979075,6
169738480,1808979071,7
169738480,1808979077,8
169738480,1808979085,9
169738480,1808979113,10
169738480,1808979115,11
169738480,1808979088,12
169738480,1808979081,13
169738480,1808979079,14
169738480,1808979083,15
169738480,1808979091,16
169738480,1808979094,17
169738480,837149784,18
169738480,837149794,19
169738480,1808979123,20
169738480,1808979124,21
169738480,1808979126,22
169738480,1808979128,23
169738480,1808979130,24
169741919,1809033443,0
169741919,1809033424,1
169781436,1809407822,0
169781436,1809407793,1
169781436,1809407792,2
169781436,1809407764,3
169781436,1809407765,4
169781436,1809407779,5
169781436,1809407778,6
169781436,1809407795,7
169781436,1809407794,8
169781436,1809407811,9
169781436,1809407810,10
169781436,1809407823,11
169781436,1809407822,12
169781447,1809407837,0
169781447,1809407829,1
169781447,1809407828,2
169781447,1809407836,3
169781447,1809407837,4
169781457,1809407885,0
169781457,1809407884,1
169781457,1809407858,2
169781457,1809407859,3
169781457,1809407885,4
169781467,1809408004,0
169781467,1809407926,1
169781467,1809407933,2
169781467,1809407949,3
169781467,1809407951,4
169781467,1809407995,5
169781467,1809407992,6
169781467,1809408007,7
169781467,1809408004,8
169782349,1809415925,0
169782349,1809415919,1
169782349,1809415918,2
169782349,1809415924,3
169782349,1809415925,4
169782359,1809415909,0
169782359,1809415878,1
169782359,1809415879,2
169782359,1809415905,3
169782359,1809415904,4
169782359,1809415910,5
169782359,1809415909,6
169782369,1809416054,0
169782369,1809416055,1
169782369,1809416038,2
169782369,1809416037,3
169782369,1809416054,4
169783610,1809429740,0
169783610,1809429700,1
169783610,1809429701,2
169783610,1809429741,3
169783610,1809429740,4
169783620,1809429736,0
169783620,1809429702,1
169783620,1809429703,2
169783620,1809429737,3
169783620,1809429736,4
169783630,1809429929,0
169783630,1809429836,1
169783630,1809429838,2
169783630,1809429825,3
169783630,1809429827,4
169783630,1809429926,5
169783630,1809429925,6
169783630,1809429937,7
169783630,1809429929,8
169783640,1655517230,0
169783640,1809429691,1
169783640,1809429692,2
169783640,1655517232,3
169783640,1655517228,4
169783640,1655517230,5
169786697,1809473656,0
169786697,1809473594,1
169786697,2709022165,2
169786697,1809473593,3
169786697,1809473556,4
169786697,1809473554,5
169786697,1809473583,6
169786697,1809473582,7
169786697,1809473561,8
169786697,2709022162,9
169786697,1809473560,10
169786697,1809473602,11
169786697,1809473601,12
169786697,1809473647,13
169786697,1809473649,14
169786697,1809473655,15
169786697,1809473656,16
169786707,1809474070,0
169786707,1809473917,1
169786707,1809473915,2
169786707,1809474053,3
169786707,1809474070,4
169786718,1809473921,0
169786718,1809473823,1
169786718,1809473821,2
169786718,1809473919,3
169786718,1809473921,4
169786728,1809474197,0
169786728,1809474199,1
169786728,1809474111,2
169786728,1809474109,3
169786728,1809474148,4
169786728,1809474197,5
169786738,1809473741,0
169786738,1809473743,1
169786738,1809473696,2
169786738,1809473697,3
169786738,1809473626,4
169786738,1809473625,5
169786738,1809473695,6
169786738,1809473694,7
169786738,1809473741,8
169786748,1809474434,0
169786748,1809474375,1
169786748,1809474340,2
169786758,1809474375,0
169786758,1809474374,1
169786758,1809474439,2
169786758,1809474422,3
169786758,1809474414,4
169786758,1809474398,5
169786758,702347350,6
169786768,1809474505,0
169786768,1809474460,1
169786768,1809474461,2
169786768,1809474418,3
169786768,1809474417,4
169786768,1809474365,5
169786768,1809474364,6
169786768,1809474386,7
169786768,1809474385,8
169786768,1809474421,9
169786768,1809474420,10
169786768,1809474451,11
169786768,1809474452,12
169786768,1809474493,13
169786768,1809474492,14
169786768,1809474504,15
169786768,1809474505,16
169786778,1809473722,0
169786778,1809473710,1
169786778,1809473709,2
169786778,1809473677,3
169786778,1809473675,4
169786778,1809473721,5
169786778,1809473722,6
169787670,1809488544,0
169787670,1809488545,1
169787670,1809488537,2
169787670,1809488535,3
169787670,1809488544,4
169787680,1809488394,0
169787680,1809488362,1
169787680,1809488363,2
169787680,2171823515,3
169787680,1809488395,4
169787680,1809488394,5
169787690,1809488456,0
169787690,2171858598,1
169787690,1809488457,2
169787690,1809488481,3
169787690,1809488512,4
169787690,2171858612,5
169787690,1809488511,6
169788134,1809495150,0
169788134,1809495123,1
169788134,1809495129,2
169788134,1809495128,3
169788134,1809495138,4
169788134,1809495131,5
169788134,2171858560,6
169788134,1809495137,7
169788134,1809495141,8
169788134,1809495148,9
169788134,1809495152,10
169788134,1809495169,11
169788134,1809495165,12
169788134,1809495177,13
169788134,1809495171,14
169788134,1809495181,15
169788134,1809495179,16
169788134,1809495188,17
169788134,1809495195,18
169788134,1809495204,19
169788134,1809495205,20
169788134,1809495209,21
169788134,1809495223,22
169788134,1809495218,23
169788134,1809495220,24
169788134,1809495212,25
169788134,1809495208,26
169788134,1809495202,27
169788134,1809495199,28
169788134,1809495189,29
169788134,1809495191,30
169788134,1809495183,31
169788134,1809495185,32
169788134,2171858576,33
169788134,1809495173,34
169788134,1809495180,35
169788134,1809495172,36
169788134,1809495170,37
169788134,1809495162,38
169788134,1809495159,39
169788134,1809495150,40
169791718,423743360,0
169791718,33729285,1
169851677,1810110036,0
169851677,1810110034,1
169851677,1810110030,2
169851677,1810110031,3
169851677,1810110036,4
169851689,1810110223,0
169851689,1810110208,1
169851689,1810110205,2
169851689,1810110217,3
169851689,1810110216,4
169851689,1810110221,5
169851689,1810110223,6
169851709,1810110156,0
169851709,1810110119,1
169851719,1810110622,0
169851719,1810110618,1
169851719,1810110617,2
169851719,1810110624,3
169851729,1810110524,0
169851729,1810110523,1
169851729,1810110480,2
169851729,1810110449,3
169851729,1810110436,4
169851729,1810110428,5
169851729,1810110410,6
169851729,1810110425,7
169851729,1810110471,8
169851729,1810110510,9
169851729,1810110519,10
169851729,1810110522,11
169851729,1810110524,12
169851739,1810110179,0
169851739,1810110152,1
169851739,1810110151,2
169851739,1810110178,3
169851739,1810110179,4
169853503,1810122626,0
169853503,1810122607,1
169853503,1810122595,2
169853503,1810122593,3
169853503,1810122597,4
169853503,1810122606,5
169853503,1810122628,6
169909525,1810700269,0
169909525,1810700267,1
169909525,1810700237,2
169909525,1810700238,3
169909525,1810700269,4
169909540,1810700306,0
169909540,1810700303,1
169909540,1810700251,2
169909540,1810700252,3
169909540,1810700306,4
169909557,1810700301,0
169909557,1810700286,1
169909557,1810700245,2
169909557,1810700246,3
169909557,1810700301,4
169909571,1810700263,0
169909571,1810700243,1
169909571,1810700244,2
169909571,1810700264,3
169909571,1810700263,4
169909587,1810700430,0
169909587,1810700429,1
169909587,1810700323,2
169909587,1810700325,3
169909587,1810700410,4
169909587,1810700409,5
169909587,1810700430,6
169909602,1810700316,0
169909602,1810700317,1
169909602,1810700350,2
169909602,1810700351,3
169909602,1810700440,4
169909602,1810700439,5
169909602,1810700316,6
169917227,1810752144,0
169917227,1810752142,1
169917227,1810752042,2
169917227,1810752076,3
169917227,1810752094,4
169917227,1810752093,5
169917227,1810751946,6
169917227,1810752048,7
169917227,1810752129,8
169917227,1810752128,9
169917227,1810752144,10
169917237,1810752145,0
169917237,1810752123,1
169917237,1810752124,2
169917237,1810752116,3
169917237,1810752115,4
169917237,1810752105,5
169917237,1810752092,6
169917237,1810752113,7
169917237,1810752114,8
169917237,1810752120,9
169917237,1810752118,10
169917237,1810752143,11
169917237,1810752145,12
169917249,1810752100,0
169917249,1810752068,1
169917249,1810752065,2
169917249,1810752098,3
169917249,1810752100,4
169917261,1810752168,0
169917261,2459913968,1
169917261,1810752169,2
169917282,1810752363,0
169917282,1810752344,1
169917282,1810752343,2
169917282,1810752342,3
169917282,1810752341,4
169917282,1810752339,5
169917282,1810752334,6
169917282,1810752323,7
169917282,1810752355,8
169917282,1810752356,9
169917282,1810752354,10
169917282,1810752353,11
169917282,1810752352,12
169917282,1810752362,13
169917282,1810752363,14
170004349,1811553774,0
170004349,1811553737,1
170004349,1811553736,2
170004349,1811553772,3
170004349,1811553774,4
170004359,1811553778,0
170004359,1811553777,1
170004359,1811553721,2
170004359,1811553723,3
170004359,1811553778,4
170004373,1811553623,0
170004373,1811553575,1
170004373,1811553576,2
170004373,1811553624,3
170004373,1811553623,4
170004390,1811553865,0
170004390,1811553819,1
170004390,1811553820,2
170004390,1811553859,3
170004390,1811553857,4
170004390,1811553866,5
170004390,1811553865,6
170005429,1811568355,0
170005429,1811568336,1
170005429,1811568320,2
170005429,1811568316,3
170005429,1811568285,4
170005429,1811568287,5
170005429,1811568273,6
170005429,1811568275,7
170005429,1811568271,8
170005429,1811568272,9
170005429,1811568258,10
170005429,1811568262,11
170005429,1811568265,12
170005429,1811568267,13
170005429,1811568268,14
170005429,1811568269,15
170005429,1811568281,16
170005429,1811568283,17
170005429,1811568297,18
170005429,1811568295,19
170005429,1811568298,20
170005429,1811568299,21
170005429,1811568310,22
170005429,1811568309,23
170005429,1811568314,24
170005429,1811568313,25
170005429,1811568302,26
170005429,1811568301,27
170005429,1811568319,28
170005429,1811568315,29
170005429,1811568340,30
170005429,1811568356,31
170005429,1811568355,32
170005445,1811568414,0
170005445,1811568400,1
170005445,1811568387,2
170005445,1811568386,3
170005445,1811568399,4
170005445,1811568412,5
170005445,1811568414,6
170006880,1811583730,0
170006880,1811583721,1
170006880,1811583722,2
170006880,1811583692,3
170006880,1811583689,4
170006880,1811583678,5
170006880,1811583672,6
170006880,1811583686,7
170006880,1811583685,8
170006880,1811583718,9
170006880,1811583720,10
170006880,1811583729,11
170006880,1811583730,12
170006890,1811583669,0
170006890,1811583662,1
170006890,1811583661,2
170006890,1811583667,3
170006890,1811583669,4
170006901,1811583632,0
170006901,1811583633,1
170006901,1811583634,2
170006901,1811583635,3
170006901,1811583639,4
170006901,1811583638,5
170006901,1811583632,6
170052251,1811982425,0
170052251,1811982398,1
170052251,1811982399,2
170052251,1811982324,3
170052251,1811982322,4
170052251,1811982371,5
170052251,1811982370,6
170052251,1811982414,7
170052251,1811982416,8
170052251,1811982424,9
170052251,1811982425,10
170052261,1811982280,0
170052261,1811982245,1
170052261,1811982247,2
170052261,1811982281,3
170052261,1811982280,4
170052271,1811982209,0
170052271,1811982167,1
170052271,1811982168,2
170052271,1811982210,3
170052271,1811982209,4
170052281,1811982420,0
170052281,1811982333,1
170052281,1811982334,2
170052281,1811982421,3
170052281,1811982420,4
170052291,1811982164,0
170052291,1811982094,1
170052291,1811982093,2
170052291,1811982080,3
170052291,1811982082,4
170052291,1811982166,5
170052291,1811982164,6
170052301,1811982131,0
170052301,1811982098,1
170052301,1811982099,2
170052301,1811982036,3
170052301,1811982038,4
170052301,1811982122,5
170052301,1811982121,6
170052301,1811982132,7
170052301,1811982131,8
170054990,1812020135,0
170054990,1812020136,1
170054990,1812020146,2
170054990,1812020145,3
170054990,1812020135,4
170055000,1812020026,0
170055000,1812019975,1
170055000,1812019976,2
170055000,1812020027,3
170055000,1812020026,4
170055010,1812020098,0
170055010,1812020070,1
170055010,1812020071,2
170055010,1812020099,3
170055010,1812020098,4
170055020,1812020046,0
170055020,1812019979,1
170055020,1812019977,2
170055020,1812020035,3
170055020,1812020037,4
170055020,1812020045,5
170055020,1812020046,6
170056035,1812043585,0
170056035,1812043582,1
170056035,1812043590,2
170056035,1812043586,3
170056035,1812043583,4
170056035,1812043581,5
170056035,1812043569,6
170056035,1812043570,7
170056035,1812043573,8
170056035,1812043574,9
170056035,1812043585,10
170056045,1812043692,0
170056045,1812043677,1
170056045,1812043676,2
170056045,1812043690,3
170056045,1812043692,4
170056055,1812043507,0
170056055,1812043492,1
170056055,1812043491,2
170056055,1812043506,3
170056055,1812043507,4
170056065,1369604377,0
170056065,1812043853,1
170056065,1812043851,2
170056065,1812043839,3
170056065,1369604377,4
170056075,1812043680,0
170056075,1812043679,1
170056075,1812043681,2
170057135,1812070812,0
170057135,1812070810,1
170057135,1812070780,2
170057135,1812070782,3
170057135,1812070812,4
170057146,1812070863,0
170057146,1812070847,1
170057146,1812070848,2
170057146,1812070864,3
170057146,1812070863,4
170057156,1812070765,0
170057156,1812070742,1
170057156,1812070743,2
170057156,1812070756,3
170057156,1812070754,4
170057156,1812070766,5
170057156,1812070765,6
170057168,1812070805,0
170057168,1812070797,1
170151045,1813031770,0
170151045,1813031766,1
170151045,1813031740,2
170151045,1813031754,3
170151045,1813031714,4
170151045,1813031715,5
170151045,1813031744,6
170151045,1813031755,7
170151045,1813031722,8
170151045,1813031723,9
170151045,1813031738,10
170151045,1813031742,11
170151045,1813031716,12
170151045,1813031717,13
170151045,1813031773,14
170151045,1813031770,15
170151057,1813032546,0
170151057,1813032538,1
170151057,1813032540,2
170151057,1813032547,3
170151057,1813032546,4
170151070,1813031832,0
170151070,1813031835,1
170151070,1813031807,2
170151070,1813031806,3
170151070,1813031832,4
170151092,1813032352,0
170151092,1813032347,1
170151092,1813032184,2
170151092,1813032186,3
170151092,1813032352,4
170151124,1813031775,0
170151124,1813031697,1
170151124,1813031698,2
170151124,1813031777,3
170151124,1813031775,4
170151161,1813031645,0
170151161,1813031612,1
170151161,1813031619,2
170151161,1813031624,3
170151161,1813031631,4
170151161,1813031651,5
170151161,1813031645,6
170151174,1813031478,0
170151174,1813031477,1
170151174,1813031417,2
170151174,1813031419,3
170151174,1813031398,4
170151174,1813031400,5
170151174,1813031478,6
170151186,1813031475,0
170151186,1813031465,1
170151186,1813031456,2
170151186,1813031433,3
170151186,1813031432,4
170151186,1813031467,5
170151186,1813031466,6
170151186,1813031476,7
170151186,1813031475,8
170151198,1813032341,0
170151198,1813032343,1
170151221,1813032432,0
170151221,1813032431,1
170151221,1813032390,2
170151221,1813032288,3
170151221,1813032290,4
170151235,1813031556,0
170151235,1813031501,1
170151235,1813031502,2
170151235,1813031505,3
170151235,1813031504,4
170151235,1813031553,5
170151235,1813031543,6
170151235,1813031541,7
170151235,1813031555,8
170151235,1813031556,9
170151859,1813042184,0
170151859,1813042185,1
170151859,1813042190,2
170151859,1813042189,3
170151859,1813042184,4
170236874,1813907403,0
170236874,1813907397,1
170236874,1813907415,2
170236874,1813907421,3
170236874,1813907403,4
170243259,1813964692,0
170243259,1813964687,1
170243259,1813964667,2
170243259,1813964664,3
170243259,1813964658,4
170243259,1813964654,5
170243259,1813964651,6
170297386,1814506016,0
170297386,1814506015,1
170297386,1814506057,2
170297386,1814506058,3
170297386,1814506045,4
170297386,1392409498,5
170297386,1392409500,6
170297386,1814506042,7
170297386,1814506016,8
170297396,1814506023,0
170297396,1814506021,1
170297396,1814506020,2
170297396,1814506025,3
170297396,1814506024,4
170401334,1815436284,0
170401334,1815436276,1
170401614,1815438224,0
170401614,1815438221,1
170402505,1815448786,0
170402505,1815448815,1
170402515,1815449196,0
170402515,1815449154,1
170402515,1815449138,2
170402515,1815449130,3
170402515,1815449116,4
170403322,1815454437,0
170403322,1815454435,1
170403322,1815454430,2
170403322,1815454426,3
170403322,1815454427,4
170403322,1815454424,5
170403322,1815454423,6
170403322,1815454429,7
170403322,1815454428,8
170403322,1815454434,9
170403322,1815454431,10
170403322,1815454421,11
170403322,1815454420,12
170403322,1815454418,13
170403322,1815454417,14
170403322,1815454433,15
170403322,1815454437,16
170407668,1815492833,0
170407668,1815492832,1
170407678,1815492837,0
170407678,1815492836,1
170407678,1815492833,2
170407678,1815492819,3
170407678,1815492809,4
170407688,1815492898,0
170407688,1815492899,1
170407688,1815492897,2
170407688,1815492896,3
170407688,1815492914,4
170407688,1815492915,5
170407688,1815492898,6
170421359,1815616815,0
170421359,1815616821,1
170421359,1815616812,2
170421359,1815616810,3
170421359,1815616815,4
170421371,1815616575,0
170421371,1394388734,1
170421371,1394379876,2
170421371,1815616576,3
170421371,1815616572,4
170421371,1394388745,5
170421371,1394388738,6
170421371,1815616571,7
170421371,1815616575,8
170421381,1815616835,0
170421381,1815616834,1
170421381,1815616833,2
170421381,1343310480,3
170421381,1815616835,4
170530318,3396341153,0
170530318,1817006105,1
170530318,34498882,2
170530328,1817006118,0
170530328,3396341154,1
170530328,1817006116,2
170530328,1817006114,3
170530328,1817006112,4
170530328,1817006113,5
170530328,1817006102,6
170530328,1817006101,7
170530328,1817006103,8
170530328,1817006107,9
170530328,1817006104,10
170530328,1817006108,11
170530328,1817006110,12
170530328,1817006118,13
170612441,1817800287,0
170612441,1817800290,1
170617446,925863641,0
170617446,1817826533,1
170617446,1817826536,2
170617446,1817826538,3
170617446,1817826537,4
170617446,1817826553,5
170617446,1817826554,6
170617446,1817826555,7
170617446,1817826556,8
170617446,1817826557,9
170617446,1817826558,10
170617446,1817826561,11
170617446,1817826562,12
170617446,1817826568,13
170617446,1817826580,14
170617446,1817826582,15
170617446,1817826586,16
170617446,1817826588,17
170617446,1817826589,18
170617446,1817826590,19
170617446,1817826592,20
170617446,1817826594,21
170617446,1817826596,22
170617446,1817826619,23
170617446,1817826622,24
170617446,1817826624,25
170617446,1817826625,26
170617446,1817826626,27
170617446,1817826627,28
170617446,1817826628,29
170617446,1904307542,30
170617446,1904307544,31
170617446,1904307547,32
170617446,1904307549,33
170617446,1904307551,34
170617446,1904307554,35
170617446,1904307555,36
170617446,3229158849,37
170617446,1904307568,38
170617446,1904307627,39
170617446,1894151194,40
170624147,1462973176,0
170624147,1688073516,1
170624147,1462973382,2
170624147,1462973460,3
170624147,1462973176,4
170645117,453870664,0
170645117,1818045316,1
170645117,1818045320,2
170645117,453870662,3
170645117,453870664,4
170645128,1818045465,0
170645128,1818045381,1
170645139,33808628,0
170645139,1818045470,1
170645139,1818045426,2
170645139,1818045420,3
170645139,1818045422,4
170645139,1818045429,5
170664222,1818228735,0
170664222,1818228723,1
170664222,1818228734,2
170664222,1818228714,3
170664222,1818228705,4
170664222,1818228703,5
170664222,1818228698,6
170664222,1818228679,7
170664222,1818228674,8
170664222,1818228652,9
170664222,1818228630,10
170664222,1818228659,11
170664222,1818228668,12
170664222,1818228688,13
170664222,1818228685,14
170664222,1818228690,15
170664222,1818228681,16
170664222,1818228696,17
170664222,1818228699,18
170664222,1818228702,19
170664222,1818228735,20
170664234,1818228627,0
170664234,1818228615,1
170664248,1818228721,0
170664248,1818228828,1
170664248,1818228831,2
170664248,1818228814,3
170664248,1818228856,4
170664248,1818228741,5
170664248,1818228738,6
170664248,1818228756,7
170664248,1818228760,8
170664248,1818228778,9
170664248,1818228742,10
170664248,1818228710,11
170664248,1818228701,12
170664248,1818228721,13
170669273,1818275755,0
170669273,1818275754,1
170669273,4724449417,2
170669273,1818275725,3
170669273,1818275705,4
170669273,1818302993,5
170669273,186211859,6
170669273,1818275551,7
170669273,1818275549,8
170669273,1818275546,9
170669273,1818275547,10
170669273,1818275545,11
170669273,1818275548,12
170669273,1818275544,13
170669273,1818275538,14
170669273,1818275521,15
170669273,1818275516,16
170669273,1818275502,17
170669273,1818275497,18
170669273,1818275495,19
170669273,1818275442,20
170669273,1818275354,21
170669273,1818275260,22
170669273,1818275254,23
170669273,1818275252,24
170669273,1818275244,25
170669273,1818275237,26
170669273,1818275235,27
170669273,1818275233,28
170669273,1818275234,29
170672113,1818275464,0
170672113,1818302937,1
170672113,1818302931,2
170672113,1818302928,3
170692730,33842700,0
170692730,34168441,1
170692730,33303168,2
170694714,1818509548,0
170694714,1818509545,1
170694714,1818509553,2
170694714,1818509546,3
170694714,1818509538,4
170694714,1818509541,5
170694714,1818509542,6
170694714,1818509544,7
170694714,1818509548,8
170774475,1611090887,0
170774475,2042973702,1
170856538,1819927954,0
170856538,1819927948,1
170856538,1819927946,2
170856538,1819927945,3
170856538,1819927941,4
170856538,1819927938,5
170856538,1819927935,6
170856538,1819927934,7
170856538,1819927932,8
170856538,1819927933,9
170856538,1819927931,10
170856548,1819927867,0
170856548,1819927872,1
170856548,1819927874,2
170856548,1819927873,3
170856558,1819927890,0
170856558,1819927888,1
170856558,1819927882,2
170856558,1819927884,3
170856558,1819927886,4
170856558,1819927892,5
170930063,1820381039,0
170930063,1820381041,1
170930074,1820380943,0
170930074,1820380941,1
170930074,3159277546,2
170930074,1820380938,3
170930074,1820380948,4
170930074,1820380943,5
170931093,1820393073,0
170931093,1820393076,1
170931093,1820393079,2
170931093,1820393082,3
170931093,1820393085,4
170933947,1820422681,0
170933947,1820422672,1
170933947,1820422670,2
170933947,1820422679,3
170933947,1820422681,4
170997685,1821022050,0
170997685,1821022049,1
170997685,1821022048,2
170997685,1821022047,3
170997685,1821022046,4
170997685,1821022045,5
170997685,1821022042,6
170997685,1821022040,7
170997685,1821022037,8
170997685,1821022035,9
170997685,1821022032,10
170997685,1821022031,11
170997685,1821022030,12
171000378,1821045419,0
171000378,1821045239,1
171000378,1821045393,2
171000378,1821045269,3
171000378,1821045419,4
171000388,1821045257,0
171000388,1821045324,1
171000388,1821045420,2
171000388,1821045278,3
171000388,1821045257,4
171000398,1821045302,0
171000398,1821045264,1
171000398,1821045306,2
171000398,1821045285,3
171000398,1821045387,4
171000398,1821045325,5
171000398,1821045302,6
171000631,1821047994,0
171000631,1821048002,1
171000631,1821047996,2
171000631,1821047995,3
171000631,1821047994,4
171000641,1821047975,0
171000641,1821047961,1
171000641,1821048015,2
171000641,1821047971,3
171000641,1821047975,4
171077155,1821781648,0
171077155,1821781642,1
171077155,1821781641,2
171077155,1821781643,3
171077155,1821781644,4
171077155,1821781645,5
171077155,1821781648,6
171086916,1821833292,0
171086916,1821833263,1
171086916,1821833262,2
171086916,1821833291,3
171086916,1821833292,4
171086935,1821832843,0
171086935,1821832841,1
171086935,1821832842,2
171086935,1821832844,3
171086935,1821832843,4
171086952,1821833005,0
171086952,1821832913,1
171086952,1821832927,2
171086952,1821832929,3
171086952,1821832932,4
171086952,1821833009,5
171086952,1821833005,6
171086971,1821833250,0
171086971,1821833246,1
171086971,1821833251,2
171086971,1821833249,3
171086971,1821833225,4
171086971,1821833204,5
171086971,1821833141,6
171086971,1821833180,7
171086971,1821833250,8
171086996,1821832966,0
171086996,1821832887,1
171086996,1821832886,2
171167822,1822388290,0
171167822,1822388288,1
171167822,1822388287,2
171167822,1822388283,3
171167822,1822388282,4
171167822,1822388278,5
171167822,1822388277,6
171167822,1822388280,7
171167822,1822388279,8
171167822,1822388289,9
171167822,1822388290,10
171167832,1822388399,0
171167832,1822388370,1
171167832,1822388381,2
171167832,1822388410,3
171167832,1822388399,4
171167842,1822388169,0
171167842,1822388164,1
171167842,1822388152,2
171167842,1822388157,3
171167842,1822388169,4
171167852,1822388249,0
171167852,1822388243,1
171167852,1822388244,2
171167852,1822388250,3
171167852,1822388249,4
171167862,1822388416,0
171167862,1822388395,1
171167862,1822388387,2
171167862,1822388409,3
171167862,1822388416,4
171167872,1822388379,0
171167872,1822388371,1
171167872,1822388356,2
171167872,1822388364,3
171167872,1822388379,4
171167882,1822388091,0
171167882,1822388085,1
171167882,1822388086,2
171167882,1822388067,3
171167882,1822388068,4
171167882,1822388092,5
171167882,1822388091,6
171167892,1822388368,0
171167892,1822388353,1
171167892,1822388346,2
171167892,1822388339,3
171167892,1822388332,4
171167892,1822388361,5
171167892,1822388368,6
171167902,1822388509,0
171167902,1822388484,1
171167902,1822388450,2
171167902,1822388429,3
171167902,1822388418,4
171167902,1822388430,5
171167902,1822388434,6
171167902,1822388466,7
171167902,1822388471,8
171167902,1822388509,9
171167912,1822388559,0
171167912,1822388522,1
171167912,1822388423,2
171167912,1822388438,3
171167912,1822388454,4
171167912,1822388426,5
171167912,1822388459,6
171167912,1712168553,7
171167912,1712168552,8
171167912,1712168554,9
171167912,1822388532,10
171167912,1822388559,11
171168274,1822399810,0
171168274,1822399784,1
171168274,1822399786,2
171168274,1822399813,3
171168274,1822399810,4
171168284,1822399674,0
171168284,1822399676,1
171168284,1822399672,2
171168284,1822399670,3
171168284,1822399666,4
171168284,1822399654,5
171168284,1822399646,6
171168284,1822399637,7
171172450,1822454805,0
171172450,1822454773,1
171172450,1822454775,2
171172450,1822454761,3
171172450,1822454762,4
171172450,1822454769,5
171172450,1822454771,6
171172450,1822454822,7
171172450,1822454821,8
171172450,1822454807,9
171172450,1822454805,10
171172460,1822454973,0
171172460,1822454930,1
171172460,1822454931,2
171172460,1822454975,3
171172460,1822454973,4
171172470,1822454897,0
171172470,1822454896,1
171172470,1822454922,2
171172470,1822454923,3
171172470,1822454897,4
171172480,1822455366,0
171172480,1822455369,1
171172480,1822455308,2
171172480,1822455307,3
171172480,1822455366,4
171172490,1822454358,0
171172490,1822454333,1
171172490,1822454331,2
171172490,1822454357,3
171172490,1822454358,4
171172500,1822454305,0
171172500,1822454288,1
171172500,1822454285,2
171172500,1822454302,3
171172500,1822454305,4
171172510,1822454455,0
171172510,1822454444,1
171172510,1822454445,2
171172510,1822454456,3
171172510,1822454455,4
171172520,1822455410,0
171172520,1822455303,1
171172520,1822455302,2
171172520,1822455408,3
171172520,1822455410,4
171172530,1822454758,0
171172530,1822454757,1
171172530,1822454731,2
171172530,1822454733,3
171172530,1822454758,4
171172540,1822455034,0
171172540,1822454955,1
171172540,1822454953,2
171172540,1822455033,3
171172540,1822455034,4
171172550,1822455342,0
171172550,1822455301,1
171172550,1822455304,2
171172550,1822455343,3
171172550,1822455342,4
171172560,1822454393,0
171172560,1822454371,1
171172560,1822454373,2
171172560,1822454395,3
171172560,1822454393,4
171172570,1822454319,0
171172570,1822454317,1
171172570,1822454345,2
171172570,1822454347,3
171172570,1822454319,4
171172580,1822455782,0
171172580,1822455773,1
171172580,1822455774,2
171172580,1822455767,3
171172580,1822455769,4
171172580,1822455784,5
171172580,1822455782,6
171172590,1822455207,0
171172590,1822455183,1
171172590,1822455180,2
171172590,1822455196,3
171172590,1822455197,4
171172590,1822455206,5
171172590,1822455207,6
171172600,1822455044,0
171172600,1822455045,1
171172600,1822455027,2
171172600,1822455026,3
171172600,1822455014,4
171172600,1822455012,5
171172600,1822455025,6
171172600,1822455024,7
171172600,1822455044,8
171172610,1822454475,0
171172610,1822454459,1
171172610,1822454460,2
171172610,1822454449,3
171172610,1822454450,4
171172610,1822454464,5
171172610,1822454463,6
171172610,1822454478,7
171172610,1822454475,8
171172622,1822454591,0
171172622,1822454583,1
171172622,1822454584,2
171172622,1822454585,3
171172622,1822454586,4
171172622,1822454590,5
171172622,1822454589,6
171172622,1822454592,7
171172622,1822454591,8
171172633,1822455996,0
171172633,1822455997,1
171172633,1822455998,2
171172647,1822455995,0
171172647,1822455994,1
171172647,1822455970,2
171172647,1822455968,3
171172647,1706612741,4
171172647,1822455906,5
171172647,1822455919,6
171172647,1822455974,7
171172647,1822455976,8
171172647,1822455989,9
171172647,1822455988,10
171172647,1822455992,11
171172647,1822455993,12
171172647,1822455995,13
171174475,1822480900,0
171174475,1822480899,1
171174475,1822480895,2
171174475,1822480898,3
171174475,1822480900,4
171174495,1822480865,0
171174495,1822480852,1
